plor_cd,plor_nm
590986,전북 남원시 동충동57∼329
590987,전북 남원시 죽항동2∼238
590988,전북 남원시 죽항동239∼316
590989,전북 남원시 향교동1∼401
590990,전북 남원시 향교동402∼1121
595000,전라북도 순창군
595800,전북 순창군 순창읍
595801,전북 순창군 순창읍 가남리
595802,전북 순창군 순창읍 교성리
595803,전북 순창군 순창읍 남계리
595804,전북 순창군 순창읍 백산리
595805,전북 순창군 순창읍 순화리
595810,전북 순창군 적성면
595811,전북 순창군 적성면 고원리
595812,전북 순창군 적성면 내월리
595820,전북 순창군 동계면
595821,전북 순창군 동계면 관전리
595822,전북 순창군 동계면 내령리
595823,전북 순창군 동계면 수정리
595830,전북 순창군 유등면
595831,전북 순창군 유등면 건곡리
595832,전북 순창군 유등면 무수리
595840,전북 순창군 풍산면
595841,전북 순창군 풍산면 금곡리
595842,전북 순창군 풍산면 대가리
595850,전북 순창군 금과면
595851,전북 순창군 금과면 고례리
595852,전북 순창군 금과면 남계리
595860,전북 순창군 팔덕면
595861,전북 순창군 팔덕면 광암리
595862,전북 순창군 팔덕면 구룡리
595870,전북 순창군 구림면
595871,전북 순창군 구림면 구곡리
595872,전북 순창군 구림면 구산리
595873,전북 순창군 구림면 금창리
595880,전북 순창군 복흥면
595881,전북 순창군 복흥면 금월리
595882,전북 순창군 복흥면 농암리
595883,전북 순창군 복흥면 답동리
595890,전북 순창군 쌍치면
595891,전북 순창군 쌍치면 금계리
595892,전북 순창군 쌍치면 금성리
595893,전북 순창군 쌍치면 둔전리
595910,전북 순창군 인계면
595911,전북 순창군 인계면 가성리
595912,전북 순창군 인계면 도룡리
597000,전라북도 장수군
597800,전북 장수군 장수읍
597801,전북 장수군 장수읍 개정리
597802,전북 장수군 장수읍 노곡리
597803,전북 장수군 장수읍 노하리
597804,전북 장수군 장수읍 대성리
597805,전북 장수군 장수읍 송천리
597810,전북 장수군 번암면
597811,전북 장수군 번암면 교동리
597812,전북 장수군 번암면 노단리
597813,전북 장수군 번암면 논곡리
597814,전북 장수군 번암면 동화리
597820,전북 장수군 산서면
597821,전북 장수군 산서면 건지리
597822,전북 장수군 산서면 동화리
597823,전북 장수군 산서면 마하리
597830,전북 장수군 계남면
597831,전북 장수군 계남면 가곡리
597832,전북 장수군 계남면 신전리
597840,전북 장수군 장계면
597841,전북 장수군 장계면 금곡리
597842,전북 장수군 장계면 대곡리
597843,전북 장수군 장계면 명덕리
597850,전북 장수군 천천면
597851,전북 장수군 천천면 남양리
597852,전북 장수군 천천면 봉덕리
597853,전북 장수군 천천면 연평리
597860,전북 장수군 계북면
597861,전북 장수군 계북면 농소리
597862,전북 장수군 계북면 양악리
600000,부산광역시 부산 중구
600010,부산 중구 중앙동
600011,부산 중구 중앙동1가
600012,부산 중구 중앙동2가
600013,부산 중구 중앙동3가
600014,부산 중구 중앙동4가
600015,부산 중구 중앙동5가
600016,부산 중구 중앙동6가
600017,부산 중구 중앙동7가
600020,부산 중구 동광동
600021,부산 중구 동광동1가
600022,부산 중구 동광동2가
600023,부산 중구 동광동3가
600024,부산 중구 동광동4가
600025,부산 중구 동광동5가
600030,부산 중구 광복동
600031,부산 중구 광복동1가
600032,부산 중구 광복동2가
600033,부산 중구 광복동3가
600040,부산 중구 남포동
600041,부산 중구 남포동1가
600042,부산 중구 남포동2가
600043,부산 중구 남포동3가
600044,부산 중구 남포동4가
600045,부산 중구 남포동5가
600046,부산 중구 남포동6가
600050,부산 중구 창선동
600051,부산 중구 창선동1가
600052,부산 중구 창선동2가
600060,부산 중구 신창동
600061,부산 중구 신창동1가
600062,부산 중구 신창동2가
600063,부산 중구 신창동3가
600064,부산 중구 신창동4가
600070,부산 중구 부평동
600071,부산 중구 부평동1가
600072,부산 중구 부평동2가
600073,부산 중구 부평동3가
600074,부산 중구 부평동4가
600080,부산 중구 보수동
600081,부산 중구 보수동1가
600082,부산 중구 보수동2가
600083,부산 중구 보수동3가
600090,부산 중구 대청동
600091,부산 중구 대청동1가
600092,부산 중구 대청동2가
600093,부산 중구 대청동3가
600094,부산 중구 대청동4가
600100,부산 중구 대창동
600101,부산 중구 대창동1가
600102,부산 중구 대창동2가
600110,부산 중구 영주동
600111,부산 중구 영주1동
600112,부산 중구 영주2동
600600,부산 중구 부산우체국사서함1∼99
600601,부산 중구 부산우체국사서함100∼199
600602,부산 중구 부산우체국사서함200∼299
600603,부산 중구 부산우체국사서함300∼399
600604,부산 중구 부산우체국사서함400∼499
600605,부산 중구 부산우체국사서함500∼599
600606,부산 중구 부산우체국사서함600∼699
600607,부산 중구 부산우체국사서함700∼799
600608,부산 중구 부산우체국사서함800∼899
600609,부산 중구 부산우체국사서함900∼999
600610,부산 중구 부산우체국사서함1000∼1099
600611,부산 중구 부산우체국사서함1100∼1199
600701,부산 중구 대청동1가  중구청 
600711,부산 중구 중앙동3가  체신보험회관 
600712,부산 중구 남포동5가  신동아빌딩 
600713,부산 중구 신창동4가  국제시장 
600714,부산 중구 중앙동6가  국제빌딩 
600715,부산 중구 중앙동4가  마린센터빌딩 
600716,부산 중구 중앙동5가  동주빌딩 
600717,부산 중구 중앙동4가  동방빌딩 
600718,부산 중구 중앙동4가  삼호중앙빌딩 
600719,부산 중구 중앙동4가  유창빌딩 
600720,부산 중구 중앙동4가  해양빌딩 
600721,부산 중구 중앙동4가  흥우빌딩 
600723,부산 중구 중앙동4가  정석빌딩 
600725,부산 중구 중앙동4가  STX부산빌딩 
600729,부산 중구 중앙동4가  무역회관빌딩 
600730,부산 중구 대청동4가  메리놀병원 
600736,부산 중구 중앙동4가  부산본부세관 
600737,부산 중구 중앙동4가  교보생명빌딩 
600750,부산 중구 영주2동  동아아파트 
600751,부산 중구 중앙동4가  주한진중공업R엔D센터 
600755,부산 중구 중앙동4가  한진해운빌딩 
600756,부산 중구 광복동1가  농협부산지점 
600757,부산 중구 대창동1가  부산중부경찰서 
600758,부산 중구 보수동1가  중부산세무서 
600777,부산 중구 중앙동3가 부산체신청
600800,부산 중구 대청동4가1∼80
600801,부산 중구 대청동4가81∼84
600802,부산 중구 보수동1가1∼39
600803,부산 중구 보수동1가111∼146
600804,부산 중구 부평동1가1∼34
600805,부산 중구 부평동1가35∼50
600806,부산 중구 부평동2가1∼24
600807,부산 중구 부평동2가25∼61
600808,부산 중구 부평동3가1∼53
600809,부산 중구 부평동3가54∼79
600810,부산 중구 영주1동1∼18
600811,부산 중구 영주1동140∼143
600812,부산 중구 영주1동 144 466
600813,부산 중구 영주2동5262∼527
600814,부산 중구 중앙동4가1∼26
600815,부산 중구 중앙동4가27∼69
600816,부산 중구 중앙동4가70∼79
600817,부산 중구 중앙동4가80∼81
600818,부산 중구 창선동2가1∼8
600819,부산 중구 창선동2가9∼47
601000,부산광역시 부산 동구
601001,부산 부산진구 부전2동 동부산우체국
601010,부산 동구 초량동
601011,부산 동구 초량1동
601012,부산 동구 초량2동
601013,부산 동구 초량3동
601014,부산 동구 초량4동
601016,부산 동구 초량6동
601030,부산 동구 수정동
601031,부산 동구 수정1동
601032,부산 동구 수정2동
601033,부산 동구 수정3동
601034,부산 동구 수정4동
601035,부산 동구 수정5동
601050,부산 동구 좌천동
601051,부산 동구 좌천1동
601054,부산 동구 좌천4동
601060,부산 동구 범일동
601061,부산 동구 범일1동
601062,부산 동구 범일2동
601064,부산 동구 범일4동
601065,부산 동구 범일5동
601066,부산 동구 범일6동
601600,부산 동구 동부산우체국사서함
601700,부산 동구 범일2동  대우증권빌딩 
601701,부산 동구 수정2동  동구청 
601702,부산 동구 범일2동  테크노타운 
601703,부산 동구 범일2동  자유시장 
601704,부산 동구 초량3동  한국철도공사부산지역본부 
601705,부산 동구 범일2동  상록회관 
601706,부산 동구 범일2동  KT부산정보통신센터 
601707,부산 동구 범일2동  부산진시장 
601708,부산 동구 범일2동  삼익복합상가빌딩 
601709,부산 동구 범일2동  삼환오피스텔 
601710,부산 동구 범일2동  파크빌딩 
601711,부산 동구 범일2동  SK에너지빌딩 
601713,부산 동구 초량3동  현대해상빌딩 
601714,부산 동구 초량1동  대한통운빌딩 
601715,부산 동구 초량3동  국제오피스텔 
601716,부산 동구 수정2동  우리아비바생명빌딩 
601717,부산 동구 범일2동  부산은행본점 
601718,부산 동구 범일2동  현대백화점부산점 
601719,부산 동구 범일2동  썬오피스텔 
601720,부산 동구 범일2동  눌원빌딩 
601721,부산 동구 수정2동  부산동부경찰서 
601722,부산 동구 수정2동  부산진세무서 
601723,부산 동구 좌천1동  봉생병원 
601724,부산 동구 좌천1동  일신기독병원 
601725,부산 동구 범일5동  부두운영공사 
601726,부산 동구 범일5동  해양수산청 
601727,부산 동구 초량1동  교원공제회관빌딩 
601728,부산 동구 초량1동  삼성금융프라자빌딩 
601729,부산 동구 초량1동  프레지던트오피스텔 
601730,부산 동구 초량2동  부산지방국토관리청 
601731,부산 동구 초량3동 성분도병원
601732,부산 동구 초량3동  한국감정원빌딩 
601738,부산 동구 수정2동  부산일보사빌딩 
601751,부산 동구 범일1동  한성기린아파트 
601752,부산 동구 범일2동  한양아파트 
601753,부산 동구 수정1동  수정도개공도시아파트 
601754,부산 동구 좌천1동  동원드림타운 
601755,부산 동구 초량1동  노블리안오피스텔 
601800,부산 동구 범일4동1306∼1310
601801,부산 동구 범일5동1054∼1114
601802,부산 동구 범일1동1338∼1350
601803,부산 동구 범일2동225∼251
601804,부산 동구 범일1동1311∼1337
601805,부산 동구 범일5동1115
601806,부산 동구 범일2동290∼362
601807,부산 동구 범일2동828∼830100
601808,부산 동구 범일2동830101∼301
601809,부산 동구 범일4동142414
601810,부산 동구 범일4동1426∼1430
601811,부산 동구 범일4동1487∼1502
601812,부산 동구 수정2동1∼307
601813,부산 동구 수정4동309∼327
601814,부산 동구 수정1동1002∼1159
601815,부산 동구 수정5동1104
601816,부산 동구 수정5동496∼540
601817,부산 동구 수정2동599∼799
601818,부산 동구 수정2동8001∼2
601819,부산 동구 수정2동80011∼12
601820,부산 동구 수정4동1048
601821,부산 동구 수정2동1160
601822,부산 동구 좌천1동1∼672
601823,부산 동구 좌천1동673∼698
601824,부산 동구 좌천1동727∼741
601825,부산 동구 좌천4동1409∼1429
601826,부산 동구 좌천4동742∼744
601827,부산 동구 초량3동1∼170
601828,부산 동구 초량3동171∼196
601829,부산 동구 초량2동197∼5451
601830,부산 동구 초량1동5452∼20
601831,부산 동구 초량6동744∼794
601832,부산 동구 초량6동795∼851
601833,부산 동구 초량2동811∼815
601834,부산 동구 초량2동851∼888
601835,부산 동구 초량1동889∼890
601836,부산 동구 초량3동1142∼1156
601837,부산 동구 초량3동1157∼1186
601838,부산 동구 초량3동1187∼1190
601839,부산 동구 초량1동1202∼1206
601840,부산 동구 초량2동1207∼1208
601841,부산 동구 범일1동1415
601842,부산 동구 범일5동1∼60
601843,부산 동구 범일2동825
601844,부산 동구 범일5동 375 379
602000,부산광역시 부산 서구
602010,부산 서구 충무동
602011,부산 서구 충무동1가
602012,부산 서구 충무동2가
602013,부산 서구 충무동3가
602020,부산 서구 남부민동
602021,부산 서구 남부민1동
602022,부산 서구 남부민2동
602023,부산 서구 남부민3동
602030,부산 서구 암남동
602040,부산 서구 초장동
602050,부산 서구 토성동
602051,부산 서구 토성동1가
602052,부산 서구 토성동2가
602053,부산 서구 토성동3가
602054,부산 서구 토성동4가
602055,부산 서구 토성동5가
602060,부산 서구 아미동
602061,부산 서구 아미동1가
602062,부산 서구 아미동2가
602070,부산 서구 부민동
602071,부산 서구 부민동1가
602072,부산 서구 부민동2가
602073,부산 서구 부민동3가
602080,부산 서구 부용동
602081,부산 서구 부용동1가
602082,부산 서구 부용동2가
602090,부산 서구 서대신동
602091,부산 서구 서대신동1가
602092,부산 서구 서대신동2가
602093,부산 서구 서대신동3가
602100,부산 서구 동대신동
602101,부산 서구 동대신동1가
602102,부산 서구 동대신동2가
602103,부산 서구 동대신동3가
602701,부산 서구 토성동4가  서구청 
602702,부산 서구 암남동  고신대학교복음병원 
602703,부산 서구 암남동  고신대학교의과대학 
602704,부산 서구 서대신동2가  서부산세무서 
602705,부산 서구 부민동3가  부민e편한세상아파트 
602714,부산 서구 동대신동3가  동아대학교구덕캠퍼스 
602715,부산 서구 동대신동3가  동아대학교병원 
602739,부산 서구 아미동1가  부산대학병원 
602740,부산 서구 남부민1동  부산시공동어시장 
602741,부산 서구 부민동2가 부산고등법원
602742,부산 서구 부민동2가 부산지방법원
602743,부산 서구 부용동2가 부산고등검찰청
602744,부산 서구 부민동2가 부산지방검찰청
602750,부산 서구 동대신동2가  삼익아파트 
602751,부산 서구 서대신동3가  남성한빛아파트 
602752,부산 서구 남부민3동  대림아파트 
602753,부산 서구 서대신동3가  협성르네상스아파트 
602760,부산 서구 부민동2가  동아대학교부민캠퍼스 
602762,부산 서구 서대신동2가  부산서부경찰서 
602763,부산 서구 서대신동3가  부산서부교육청 
602764,부산 서구 토성동1가  한국전력중부산지점 
602791,부산 서구 아미동1가  KT서부산지사 
602800,부산 서구 남부민1동1∼32
602801,부산 서구 남부민1동128∼143
602802,부산 서구 남부민2동116∼127
602803,부산 서구 남부민3동255∼387
602804,부산 서구 남부민2동429∼443
602805,부산 서구 남부민2동456∼457
602806,부산 서구 남부민2동611∼612
602807,부산 서구 동대신동1가1∼45
602808,부산 서구 동대신동1가46∼392
602809,부산 서구 동대신동2가1∼84
602810,부산 서구 동대신동2가85∼203
602811,부산 서구 동대신동2가204∼430
602812,부산 서구 동대신동3가1∼193
602813,부산 서구 동대신동3가194∼231
602814,부산 서구 동대신동3가258∼265
602815,부산 서구 부민동1가1∼4
602816,부산 서구 부민동1가5∼38
602817,부산 서구 부민동3가1∼22
602818,부산 서구 부민동2가23∼34
602819,부산 서구 서대신동2가1∼268
602820,부산 서구 서대신동2가269∼317
602821,부산 서구 서대신동3가1∼29
602822,부산 서구 서대신동3가30∼33
602823,부산 서구 서대신동3가166∼178
602824,부산 서구 서대신동3가179∼202
602825,부산 서구 서대신동3가203∼388
602826,부산 서구 서대신동3가389∼499
602827,부산 서구 아미동2가1∼37
602828,부산 서구 아미동2가134∼204
602829,부산 서구 아미동2가205∼240
602830,부산 서구 암남동1∼14
602831,부산 서구 암남동15∼41
602832,부산 서구 암남동80∼239
602833,부산 서구 암남동488∼642
602834,부산 서구 초장동1∼64
602835,부산 서구 초장동101∼104
602836,부산 서구 초장동105∼139
602837,부산 서구 토성동1가1∼13
602838,부산 서구 토성동1가14∼52
602839,부산 서구 남부민1동97∼115
602840,부산 서구 남부민3동151∼154
602842,부산 서구 부민동3가23∼34
604000,부산광역시 사하구
604010,부산 사하구 당리동
604020,부산 사하구 하단동
604021,부산 사하구 하단1동
604022,부산 사하구 하단2동
604030,부산 사하구 신평동
604031,부산 사하구 신평1동
604032,부산 사하구 신평2동
604040,부산 사하구 장림동
604041,부산 사하구 장림1동
604042,부산 사하구 장림2동
604050,부산 사하구 다대동
604051,부산 사하구 다대1동
604052,부산 사하구 다대2동
604060,부산 사하구 구평동
604070,부산 사하구 감천동
604071,부산 사하구 감천1동
604072,부산 사하구 감천2동
604080,부산 사하구 괴정동
604081,부산 사하구 괴정1동
604082,부산 사하구 괴정2동
604083,부산 사하구 괴정3동
604084,부산 사하구 괴정4동
604600,부산 사하구 부산사하우체국사서함
604701,부산 사하구 당리동  사하구청 
604702,부산 사하구 신평1동  부산사하경찰서 
604703,부산 사하구 장림2동  장림경동윈츠그린아파트 1동
604704,부산 사하구 당리동  동원2차베네스트아파트 201∼205동
604705,부산 사하구 괴정2동  괴정스타클래스아파트 101∼108동
604706,부산 사하구 괴정3동  신괴정화신맨션아파트 101∼103동
604708,부산 사하구 괴정3동  괴정신익타운아파트 1∼4동
604712,부산 사하구 당리동  반도보라아파트 101∼103동
604713,부산 사하구 당리동  삼창아파트 
604714,부산 사하구 하단2동  동아대학교 
604715,부산 사하구 괴정3동  동주대학 
604716,부산 사하구 당리동  새동림아파트 
604717,부산 사하구 당리동  벽산으뜸아파트 
604718,부산 사하구 당리동  대동아람맨션아파트 
604719,부산 사하구 당리동  대암가든아파트 
604720,부산 사하구 당리동  혜성아파트 101∼104동
604721,부산 사하구 신평2동  동성화학 
604722,부산 사하구 장림1동  주제일제당 
604723,부산 사하구 당리동  동원베네스트아파트 101∼107동
604724,부산 사하구 괴정4동  금호아파트 
604725,부산 사하구 신평2동  삼창아파트 101∼102동
604726,부산 사하구 신평1동  한성기린아파트 
604727,부산 사하구 신평1동  럭키무지개아파트 1∼4동
604728,부산 사하구 당리동  신동아아파트 101∼102동
604729,부산 사하구 다대1동  남도빌라 1∼5동
604730,부산 사하구 다대1동  조성아파트 1∼7동
604731,부산 사하구 감천1동  유림아파트 
604732,부산 사하구 감천1동  부영벽산아파트 
604733,부산 사하구 감천1동  해태아파트 
604734,부산 사하구 괴정1동  신동양아파트 
604735,부산 사하구 괴정1동  협진아파트 
604736,부산 사하구 구평동  화신아파트 
604737,부산 사하구 구평동  자유아파트 
604738,부산 사하구 다대1동  몰운대아파트 101∼117동
604739,부산 사하구 다대1동  몰운대아파트 201∼212동
604740,부산 사하구 장림1동  동원로얄듀크아파트 101∼122동
604741,부산 사하구 다대1동  성원아파트 
604742,부산 사하구 다대1동  대건아파트 1∼13동
604743,부산 사하구 다대2동  해송아파트 
604744,부산 사하구 장림2동  동원3차아파트 
604745,부산 사하구 장림2동  신세대지큐빌아파트 
604746,부산 사하구 하단2동  국민건강보험공단 
604747,부산 사하구 하단2동  국민연금공단서부산지사 
604748,부산 사하구 하단1동  사하등기소 
604749,부산 사하구 하단1동  한신혜성아파트 101∼104동
604750,부산 사하구 다대2동  다송아파트 
604751,부산 사하구 다대1동  제1주공아파트 
604752,부산 사하구 다대2동  제2주공아파트 
604753,부산 사하구 다대2동  도시개발공사3지구아파트 
604754,부산 사하구 다대2동  국제그린아파트 
604755,부산 사하구 다대1동  대우아파트 
604756,부산 사하구 다대2동  현대아파트 
604757,부산 사하구 다대2동  삼환아파트 
604758,부산 사하구 다대2동  다해아파트 1∼6동
604759,부산 사하구 신평2동  신익강변1차아파트 
604760,부산 사하구 하단2동  남영아파트 1∼7동
604761,부산 사하구 하단2동  가락타운1단지아파트 101∼118동
604762,부산 사하구 하단1동  가락타운2단지아파트 201∼211동
604763,부산 사하구 하단1동  가락타운3단지아파트 301∼324동
604764,부산 사하구 괴정1동  자유1차아파트 
604765,부산 사하구 다대1동  자유아파트 
604766,부산 사하구 다대2동  코오롱아파트 
604767,부산 사하구 신평2동  신평한신아파트 
604768,부산 사하구 신평2동  현대아파트 
604769,부산 사하구 장림2동  강남아파트 
604770,부산 사하구 장림2동  극동정림아파트 
604771,부산 사하구 장림2동  벽산아파트 
604772,부산 사하구 장림2동  신우림아파트 
604773,부산 사하구 장림2동  현대아파트 
604774,부산 사하구 하단2동  청구아파트 
604775,부산 사하구 장림2동  윌더하임아파트 
604776,부산 사하구 장림2동  삼경빌라 101∼103동
604777,부산 사하구 하단2동  SK뷰아파트 101∼117동
604782,부산 사하구 감천1동  백산아파트 
604783,부산 사하구 다대1동  다대롯데캐슬몰운대아파트 101∼106동
604784,부산 사하구 다대1동  다대롯데캐슬몰운대아파트 201∼219동
604785,부산 사하구 다대1동  다대롯데캐슬몰운대아파트 301∼312동
604786,부산 사하구 다대1동  다대롯데캐슬몰운대아파트 401∼412동
604800,부산 사하구 감천2동1∼12
604801,부산 사하구 감천2동120∼122
604802,부산 사하구 감천1동17∼35
604803,부산 사하구 감천1동36∼41
604804,부산 사하구 감천1동101∼119
604805,부산 사하구 감천2동544∼549
604806,부산 사하구 감천1동550∼850
604807,부산 사하구 괴정2동1∼71
604808,부산 사하구 괴정2동314
604809,부산 사하구 괴정3동237∼299
604810,부산 사하구 괴정3동1238
604811,부산 사하구 괴정3동1000∼1017
604812,부산 사하구 괴정1동484∼549
604813,부산 사하구 괴정4동1068∼1111
604814,부산 사하구 괴정1동938∼953
604815,부산 사하구 괴정1동1025∼1067
604816,부산 사하구 괴정4동1112∼1237
604817,부산 사하구 구평동1∼109
604818,부산 사하구 구평동110∼112
604819,부산 사하구 다대2동1∼14
604820,부산 사하구 다대1동15∼34
604821,부산 사하구 다대2동1553∼1560
604822,부산 사하구 다대2동120
604823,부산 사하구 다대1동1022∼1209
604824,부산 사하구 다대1동158∼270
604825,부산 사하구 다대1동582∼620
604826,부산 사하구 다대1동1019∼1021
604827,부산 사하구 다대1동1522∼1548
604828,부산 사하구 당리동1∼32
604829,부산 사하구 당리동301∼315
604830,부산 사하구 당리동282∼300
604831,부산 사하구 당리동319∼323
604832,부산 사하구 신평1동1∼20
604833,부산 사하구 신평1동111∼129
604834,부산 사하구 신평2동107∼110
604835,부산 사하구 신평1동164∼369
604836,부산 사하구 신평1동370
604837,부산 사하구 신평2동371∼408
604838,부산 사하구 신평2동454∼471
604839,부산 사하구 신평2동 570 577
604840,부산 사하구 장림2동1∼144
604841,부산 사하구 장림1동1146
604842,부산 사하구 장림1동1066∼1135
604843,부산 사하구 장림1동1000∼1037
604844,부산 사하구 장림1동190∼199
604845,부산 사하구 장림2동200∼227
604846,부산 사하구 장림2동400∼419
604847,부산 사하구 장림2동420∼429
604848,부산 사하구 하단1동1∼37
604849,부산 사하구 하단2동38∼41
604850,부산 사하구 하단1동240∼410
604851,부산 사하구 하단2동1001∼1161
604852,부산 사하구 하단2동511∼517
604853,부산 사하구 하단2동518∼522
604854,부산 사하구 감천2동20
604855,부산 사하구 괴정1동701∼750
604856,부산 사하구 괴정3동산2∼33
604857,부산 사하구 괴정3동1018∼1026
604858,부산 사하구 하단1동1162∼1187
604862,부산 사하구 괴정4동산107∼127
604864,부산 사하구 괴정2동220∼236
604866,부산 사하구 구평동436∼500
604868,부산 사하구 다대2동1561∼1599
606000,부산광역시 영도구
606010,부산 영도구 대교동
606011,부산 영도구 대교동1가
606012,부산 영도구 대교동2가
606020,부산 영도구 대평동
606021,부산 영도구 대평동1가
606022,부산 영도구 대평동2가
606030,부산 영도구 남항동
606031,부산 영도구 남항동1가
606032,부산 영도구 남항동2가
606033,부산 영도구 남항동3가
606040,부산 영도구 영선동
606041,부산 영도구 영선동1가
606042,부산 영도구 영선동2가
606043,부산 영도구 영선동3가
606044,부산 영도구 영선동4가
606050,부산 영도구 신선동
606051,부산 영도구 신선동1가
606052,부산 영도구 신선동2가
606053,부산 영도구 신선동3가
606060,부산 영도구 봉래동
606061,부산 영도구 봉래동1가
606062,부산 영도구 봉래동2가
606063,부산 영도구 봉래동3가
606064,부산 영도구 봉래동4가
606065,부산 영도구 봉래동5가
606070,부산 영도구 청학동
606071,부산 영도구 청학1동
606072,부산 영도구 청학2동
606080,부산 영도구 동삼동
606081,부산 영도구 동삼1동
606082,부산 영도구 동삼2동
606083,부산 영도구 동삼3동
606600,부산 영도구 부산영도우체국사서함
606701,부산 영도구 동삼1동  고신대학교 
606702,부산 영도구 대교동1가  부산영도경찰서 
606703,부산 영도구 동삼1동  부산해양경찰서 
606711,부산 영도구 동삼1동  반도보라비치타운아파트 101∼103동
606731,부산 영도구 청학2동  원우아파트 
606732,부산 영도구 청학2동  한일유앤아이아파트 
606733,부산 영도구 청학2동  롯데낙천대아파트 
606736,부산 영도구 청학2동  미주비치아파트 101∼102동
606737,부산 영도구 청학2동  일신마리나아파트 101∼103동
606738,부산 영도구 청학2동  원우엔리치빌아파트 101∼105동
606741,부산 영도구 영선동2가  아이존빌아파트 
606744,부산 영도구 영선동4가  반도보라아파트 
606750,부산 영도구 청학2동  영도구청 
606751,부산 영도구 동삼1동  도시개발공사1차아파트 110∼112동
606752,부산 영도구 동삼1동  도시개발공사2차아파트 201∼207동
606753,부산 영도구 동삼1동  도시개발공사절영2차아파트 208∼217동
606754,부산 영도구 동삼1동  국제마마비치타운 
606755,부산 영도구 동삼1동  벽산아파트 
606756,부산 영도구 동삼1동  조양아파트 
606757,부산 영도구 대평동1가  대동대교아파트 
606758,부산 영도구 봉래동2가  미광마린아파트 
606759,부산 영도구 영선동4가  대원아파트 
606761,부산 영도구 동삼3동  주공아파트 101∼104동
606762,부산 영도구 동삼3동  주공아파트 201∼209동
606763,부산 영도구 동삼3동  주공아파트 301∼307동
606764,부산 영도구 동삼3동  주공아파트 401∼410동
606771,부산 영도구 동삼1동  한진로즈힐아파트 101∼103동
606772,부산 영도구 동삼2동  유림노르웨이숲비치 101∼103동
606791,부산 영도구 동삼2동  한국해양대학교 
606796,부산 영도구 봉래동5가  한진중공업 
606800,부산 영도구 남항동1가1∼102
606801,부산 영도구 남항동1가103∼300
606802,부산 영도구 남항동2가1∼8
606803,부산 영도구 남항동2가9∼19
606804,부산 영도구 동삼2동1∼174
606805,부산 영도구 동삼3동175∼211
606806,부산 영도구 동삼1동1125
606807,부산 영도구 동삼1동247∼321
606808,부산 영도구 동삼1동322∼331
606809,부산 영도구 동삼1동437∼666
606810,부산 영도구 봉래동4가1∼119
606811,부산 영도구 봉래동4가120∼330
606812,부산 영도구 봉래동5가1∼159
606813,부산 영도구 봉래동5가160∼300
606814,부산 영도구 신선동2가1∼120
606815,부산 영도구 신선동2가121∼122
606816,부산 영도구 영선동4가1∼163
606817,부산 영도구 영선동4가164∼1700
606818,부산 영도구 청학2동1∼54
606819,부산 영도구 청학2동477∼500
606820,부산 영도구 청학2동143∼154
606821,부산 영도구 청학2동123∼142
606822,부산 영도구 청학1동223∼333
606823,부산 영도구 청학1동334∼346
606824,부산 영도구 동삼3동215∼230
606825,부산 영도구 청학2동241
607000,부산광역시 동래구
607010,부산 동래구 명륜동
607011,부산 동래구 명륜1동
607012,부산 동래구 명륜2동
607020,부산 동래구 복천동
607030,부산 동래구 칠산동
607040,부산 동래구 낙민동
607050,부산 동래구 수안동
607060,부산 동래구 온천동
607061,부산 동래구 온천1동
607062,부산 동래구 온천2동
607063,부산 동래구 온천3동
607100,부산 동래구 안락동
607101,부산 동래구 안락1동
607102,부산 동래구 안락2동
607110,부산 동래구 명장동
607111,부산 동래구 명장1동
607112,부산 동래구 명장2동
607120,부산 동래구 사직동
607121,부산 동래구 사직1동
607122,부산 동래구 사직2동
607123,부산 동래구 사직3동
607600,부산 동래구 동래우체국사서함
607701,부산 동래구 복천동  동래구청 
607702,부산 동래구 명륜1동 동래세무서
607703,부산 동래구 명륜1동  부산지방노동청부산동래지청 
607710,부산 동래구 온천2동  한국건강관리협회부산광역시지부 
607711,부산 동래구 명륜1동  대동병원 
607712,부산 동래구 안락1동  봉생병원 
607713,부산 동래구 온천3동  광혜병원 
607714,부산 동래구 명륜1동  대한생명빌딩 
607715,부산 동래구 명륜1동  반도통상 
607716,부산 동래구 온천2동  롯데백화점 
607717,부산 동래구 안락1동  신세기이동통신 
607718,부산 동래구 온천3동 부산백화점
607736,부산 동래구 온천3동 부산기독교방송국건물
607751,부산 동래구 복천동  우성베스토피아아파트 
607752,부산 동래구 사직2동 사직주공아파트
607753,부산 동래구 온천2동  럭키아파트 
607754,부산 동래구 낙민동  동원아파트 
607755,부산 동래구 낙민동  벽산아파트 
607756,부산 동래구 낙민동  우성아파트 
607757,부산 동래구 낙민동  중앙하이츠아파트 
607758,부산 동래구 낙민동  한신아파트 1∼8동
607759,부산 동래구 낙민동  한신아파트 101∼103동
607760,부산 동래구 낙민동  한양아파트 
607761,부산 동래구 명장1동  삼성아파트 
607762,부산 동래구 명장2동  조양아파트 
607763,부산 동래구 복천동  현대아파트 
607764,부산 동래구 사직2동  로얄아파트 
607765,부산 동래구 사직2동  시영아파트 
607766,부산 동래구 사직2동  삼정그린코아아파트 
607767,부산 동래구 사직2동  한신아파트 
607768,부산 동래구 수안동  새동래아파트 
607769,부산 동래구 수안동  한진타운아파트 101∼105동
607770,부산 동래구 안락1동  화목아파트 
607771,부산 동래구 안락2동  충렬아파트 
