plor_cd,plor_nm
667830.0,경남 하동군 적량면
667831.0,경남 하동군 적량면 고절리
667832.0,경남 하동군 적량면 관리
667833.0,경남 하동군 적량면 동리
667840.0,경남 하동군 횡천면
667841.0,경남 하동군 횡천면 남산리
667842.0,경남 하동군 횡천면 애치리
667850.0,경남 하동군 양보면
667851.0,경남 하동군 양보면 감당리
667852.0,경남 하동군 양보면 박달리
667853.0,경남 하동군 양보면 운암리
667860.0,경남 하동군 고전면
667861.0,경남 하동군 고전면 고하리
667862.0,경남 하동군 고전면 대덕리
667863.0,경남 하동군 고전면 명교리
667870.0,경남 하동군 북천면
667871.0,경남 하동군 북천면 방화리
667872.0,경남 하동군 북천면 서황리
667873.0,경남 하동군 북천면 옥정리
667880.0,경남 하동군 청암면
667881.0,경남 하동군 청암면 회신리
667882.0,경남 하동군 청암면 명호리
667883.0,경남 하동군 청암면 묵계리
667884.0,경남 하동군 청암면 상이리
667885.0,경남 하동군 청암면 중이리
667890.0,경남 하동군 옥종면
667891.0,경남 하동군 옥종면 대곡리
667892.0,경남 하동군 옥종면 두양리
667893.0,경남 하동군 옥종면 궁항리
667910.0,경남 하동군 진교면
667911.0,경남 하동군 진교면 고룡리
667912.0,경남 하동군 진교면 고이리
667913.0,경남 하동군 진교면 관곡리
667914.0,경남 하동군 진교면 백련리
667920.0,경남 하동군 금남면
667921.0,경남 하동군 금남면 계천리
667922.0,경남 하동군 금남면 노량리
667923.0,경남 하동군 금남면 대송리
667924.0,경남 하동군 금남면 대치리
667930.0,경남 하동군 금성면
667931.0,경남 하동군 금성면 가덕리
667932.0,경남 하동군 금성면 갈사리
667933.0,경남 하동군 금성면 궁항리
668000.0,경상남도 남해군
668800.0,경남 남해군 남해읍
668801.0,경남 남해군 남해읍 남변리
668802.0,경남 남해군 남해읍 북변리  1∼399
668803.0,경남 남해군 남해읍 북변리  400∼700
668804.0,경남 남해군 남해읍 선소리
668805.0,경남 남해군 남해읍 아산리
668806.0,경남 남해군 남해읍 입현리
668810.0,경남 남해군 이동면
668811.0,경남 남해군 이동면 난음리
668812.0,경남 남해군 이동면 다정리
668813.0,경남 남해군 이동면 신전리
668820.0,경남 남해군 상주면
668821.0,경남 남해군 상주면 상주리
668822.0,경남 남해군 상주면 양아리
668823.0,경남 남해군 상주면 양아리 노도
668830.0,경남 남해군 미조면
668831.0,경남 남해군 미조면 미조리
668832.0,경남 남해군 미조면 미조리 조도
668833.0,경남 남해군 미조면 송정리  1∼1199
668834.0,경남 남해군 미조면 송정리  1200∼1800
668840.0,경남 남해군 삼동면
668841.0,경남 남해군 삼동면 금송리
668842.0,경남 남해군 삼동면 동천리
668843.0,경남 남해군 삼동면 영지리
668850.0,경남 남해군 창선면
668851.0,경남 남해군 창선면 가인리
668852.0,경남 남해군 창선면 광천리
668853.0,경남 남해군 창선면 당저리
668854.0,경남 남해군 창선면 당항리
668860.0,경남 남해군 남면
668861.0,경남 남해군 남면 당항리
668862.0,경남 남해군 남면 덕월리
668863.0,경남 남해군 남면 선구리
668870.0,경남 남해군 서면
668871.0,경남 남해군 서면 남상리
668872.0,경남 남해군 서면 노구리
668873.0,경남 남해군 서면 대정리
668880.0,경남 남해군 고현면
668881.0,경남 남해군 고현면 갈화리
668882.0,경남 남해군 고현면 남치리
668883.0,경남 남해군 고현면 도마리
668890.0,경남 남해군 설천면
668891.0,경남 남해군 설천면 금음리
668892.0,경남 남해군 설천면 노량리
668893.0,경남 남해군 설천면 문항리
670000.0,경상남도 거창군
670800.0,경남 거창군 거창읍
670801.0,경남 거창군 거창읍 가지리
670802.0,경남 거창군 거창읍 김천리
670803.0,경남 거창군 거창읍 대동리
670804.0,경남 거창군 거창읍 대평리
670805.0,경남 거창군 거창읍 동변리
670806.0,경남 거창군 거창읍 상림리  1∼30
670807.0,경남 거창군 거창읍 상림리  31∼860
670808.0,경남 거창군 거창읍 중앙리  1∼335
670809.0,경남 거창군 거창읍 중앙리  336∼483
670810.0,경남 거창군 주상면
670811.0,경남 거창군 주상면 거기리
670812.0,경남 거창군 주상면 내오리
670813.0,경남 거창군 주상면 도평리
670820.0,경남 거창군 웅양면
670821.0,경남 거창군 웅양면 군암리
670822.0,경남 거창군 웅양면 노현리
670823.0,경남 거창군 웅양면 동호리
670830.0,경남 거창군 고제면
670831.0,경남 거창군 고제면 개명리
670832.0,경남 거창군 고제면 궁항리
670833.0,경남 거창군 고제면 봉계리
670840.0,경남 거창군 북상면
670841.0,경남 거창군 북상면 갈계리
670842.0,경남 거창군 북상면 농산리
670843.0,경남 거창군 북상면 월성리
670850.0,경남 거창군 위천면
670851.0,경남 거창군 위천면 강천리
670852.0,경남 거창군 위천면 남산리
670853.0,경남 거창군 위천면 당산리
670860.0,경남 거창군 마리면
670861.0,경남 거창군 마리면 고학리
670862.0,경남 거창군 마리면 영승리
670870.0,경남 거창군 신원면
670871.0,경남 거창군 신원면 과정리
670872.0,경남 거창군 신원면 구사리
670873.0,경남 거창군 신원면 대현리
670880.0,경남 거창군 남상면
670881.0,경남 거창군 남상면 대산리
670882.0,경남 거창군 남상면 둔동리
670883.0,경남 거창군 남상면 무촌리
670890.0,경남 거창군 남하면
670891.0,경남 거창군 남하면 대야리
670892.0,경남 거창군 남하면 둔마리
670893.0,경남 거창군 남하면 지산리
670910.0,경남 거창군 가조면
670911.0,경남 거창군 가조면 기리
670912.0,경남 거창군 가조면 도리
670913.0,경남 거창군 가조면 동례리
670914.0,경남 거창군 가조면 마상리
670920.0,경남 거창군 가북면
670921.0,경남 거창군 가북면 몽석리
670922.0,경남 거창군 가북면 용산리
676000.0,경상남도 함양군
676701.0,경남 함양군 함양읍  함양군청 
676702.0,경남 함양군 함양읍  한주아파트 
676800.0,경남 함양군 함양읍
676801.0,경남 함양군 함양읍 교산리
676802.0,경남 함양군 함양읍 구룡리
676803.0,경남 함양군 함양읍 대덕리
676804.0,경남 함양군 함양읍 백천리
676805.0,경남 함양군 함양읍 용평리
676806.0,경남 함양군 함양읍 운림리
676810.0,경남 함양군 수동면
676811.0,경남 함양군 수동면 내백리
676812.0,경남 함양군 수동면 도북리
676813.0,경남 함양군 수동면 화산리
676820.0,경남 함양군 안의면
676821.0,경남 함양군 안의면 교북리
676822.0,경남 함양군 안의면 귀곡리
676823.0,경남 함양군 안의면 금천리
676824.0,경남 함양군 안의면 당본리
676825.0,경남 함양군 안의면 도림리
676830.0,경남 함양군 서하면
676831.0,경남 함양군 서하면 다곡리
676832.0,경남 함양군 서하면 송계리
676840.0,경남 함양군 서상면
676841.0,경남 함양군 서상면 금당리
676842.0,경남 함양군 서상면 도천리
676843.0,경남 함양군 서상면 상남리
676850.0,경남 함양군 지곡면
676851.0,경남 함양군 지곡면 개평리
676852.0,경남 함양군 지곡면 공배리
676853.0,경남 함양군 지곡면 덕암리
676860.0,경남 함양군 병곡면
676861.0,경남 함양군 병곡면 광평리
676862.0,경남 함양군 병곡면 송평리
676870.0,경남 함양군 백전면
676871.0,경남 함양군 백전면 경백리
676872.0,경남 함양군 백전면 구산리
676873.0,경남 함양군 백전면 백운리
676880.0,경남 함양군 휴천면
676881.0,경남 함양군 휴천면 금반리
676882.0,경남 함양군 휴천면 남호리
676883.0,경남 함양군 휴천면 문정리
676890.0,경남 함양군 유림면
676891.0,경남 함양군 유림면 국계리
676892.0,경남 함양군 유림면 대궁리
676893.0,경남 함양군 유림면 서주리
676910.0,경남 함양군 마천면
676911.0,경남 함양군 마천면 가흥리
676912.0,경남 함양군 마천면 강청리
676913.0,경남 함양군 마천면 구양리
676914.0,경남 함양군 마천면 군자리
678000.0,경상남도 합천군
678700.0,경남 합천군 합천읍 합천리 합천군청 
678800.0,경남 합천군 합천읍
678801.0,경남 합천군 합천읍 합천리
678802.0,경남 합천군 합천읍 금양리
678803.0,경남 합천군 합천읍 서산리
678804.0,경남 합천군 합천읍 합천리  1250∼1400
678805.0,경남 합천군 합천읍 합천리  781∼850
678806.0,경남 합천군 합천읍 합천리  851∼1249
678807.0,경남 합천군 합천읍 합천리  665∼780
678810.0,경남 합천군 율곡면
678811.0,경남 합천군 율곡면 갑산리
678812.0,경남 합천군 율곡면 기리
678813.0,경남 합천군 율곡면 문림리
678820.0,경남 합천군 초계면
678821.0,경남 합천군 초계면 관평리
678822.0,경남 합천군 초계면 대동리
678823.0,경남 합천군 초계면 초계리
678830.0,경남 합천군 적중면
678831.0,경남 합천군 적중면 누하리
678832.0,경남 합천군 적중면 두방리
678833.0,경남 합천군 적중면 부수리
678840.0,경남 합천군 쌍책면
678841.0,경남 합천군 쌍책면 건태리
678842.0,경남 합천군 쌍책면 다라리
678843.0,경남 합천군 쌍책면 성산리
678850.0,경남 합천군 청덕면
678851.0,경남 합천군 청덕면 가현리
678852.0,경남 합천군 청덕면 대부리
678853.0,경남 합천군 청덕면 묘리
678860.0,경남 합천군 덕곡면
678861.0,경남 합천군 덕곡면 병배리
678862.0,경남 합천군 덕곡면 본곡리
678870.0,경남 합천군 묘산면
678871.0,경남 합천군 묘산면 가산리
678872.0,경남 합천군 묘산면 거산리
678873.0,경남 합천군 묘산면 반포리
678880.0,경남 합천군 야로면
678881.0,경남 합천군 야로면 구정리
678882.0,경남 합천군 야로면 금평리
678883.0,경남 합천군 야로면 나대리
678890.0,경남 합천군 가야면
678891.0,경남 합천군 가야면 가천리
678892.0,경남 합천군 가야면 구원리
678893.0,경남 합천군 가야면 매안리
678894.0,경남 합천군 가야면 매화리
678895.0,경남 합천군 가야면 치인리
678896.0,경남 합천군 가야면 치인리2구
678910.0,경남 합천군 용주면
678911.0,경남 합천군 용주면 가호리
678912.0,경남 합천군 용주면 공암리
678913.0,경남 합천군 용주면 성산리
678920.0,경남 합천군 대병면
678921.0,경남 합천군 대병면 대지리
678922.0,경남 합천군 대병면 상천리
678923.0,경남 합천군 대병면 성리
678930.0,경남 합천군 봉산면
678931.0,경남 합천군 봉산면 계산리
678932.0,경남 합천군 봉산면 고삼리
678933.0,경남 합천군 봉산면 김봉리
678940.0,경남 합천군 대양면
678941.0,경남 합천군 대양면 대목리
678942.0,경남 합천군 대양면 덕정리
678943.0,경남 합천군 대양면 무곡리
678950.0,경남 합천군 쌍백면
678951.0,경남 합천군 쌍백면 대곡리
678952.0,경남 합천군 쌍백면 백역리
678960.0,경남 합천군 삼가면
678961.0,경남 합천군 삼가면 금리
678962.0,경남 합천군 삼가면 동리
678963.0,경남 합천군 삼가면 두모리
678964.0,경남 합천군 삼가면 어전리
678970.0,경남 합천군 가회면
678971.0,경남 합천군 가회면 덕촌리
678972.0,경남 합천군 가회면 도탄리
678973.0,경남 합천군 가회면 둔내리
690000.0,제주도 제주시
690003.0,제주 제주시 노형동  제주우편집중국 
690010.0,제주 제주시 일도동
690011.0,제주 제주시 일도1동
690012.0,제주 제주시 일도2동
690020.0,제주 제주시 이도동
690021.0,제주 제주시 이도1동
690022.0,제주 제주시 이도2동
690029.0,제주 제주시 도남동
690030.0,제주 제주시 삼도동
690031.0,제주 제주시 삼도1동
690032.0,제주 제주시 삼도2동
690040.0,제주 제주시 용담동
690041.0,제주 제주시 용담1동
690042.0,제주 제주시 용담2동
690043.0,제주 제주시 용담3동
690050.0,제주 제주시 건입동
690060.0,제주 제주시 화북동
690061.0,제주 제주시 화북1동
690062.0,제주 제주시 화북2동
690070.0,제주 제주시 삼양동
690071.0,제주 제주시 삼양1동
690072.0,제주 제주시 삼양2동
690073.0,제주 제주시 삼양3동
690080.0,제주 제주시 도련동
690081.0,제주 제주시 도련1동
690082.0,제주 제주시 도련2동
690090.0,제주 제주시 봉개동
690100.0,제주 제주시 회천동
690110.0,제주 제주시 용강동
690120.0,제주 제주시 아라동
690121.0,제주 제주시 아라1동
690122.0,제주 제주시 아라2동
690130.0,제주 제주시 월평동
690140.0,제주 제주시 영평동
690150.0,제주 제주시 오등동
690160.0,제주 제주시 오라동
690161.0,제주 제주시 오라1동
690162.0,제주 제주시 오라2동
690163.0,제주 제주시 오라3동
690170.0,제주 제주시 연동
690180.0,제주 제주시 노형동
690190.0,제주 제주시 외도동
690191.0,제주 제주시 외도1동
690192.0,제주 제주시 외도2동
690200.0,제주 제주시 해안동
690210.0,제주 제주시 내도동
690220.0,제주 제주시 도평동
690230.0,제주 제주시 이호동
690231.0,제주 제주시 이호1동
690232.0,제주 제주시 이호2동
690240.0,제주 제주시 도두동
690241.0,제주 제주시 도두1동
690242.0,제주 제주시 도두2동
690600.0,제주 제주시 제주우체국사서함
690610.0,제주 제주시 제주우편집중국사서함
690700.0,제주 제주시 연동  제주특별자치도청 
690701.0,제주 제주시 이도2동  제주시청 
690702.0,제주 제주시 연동 북제주군청
690703.0,제주 제주시 연동  제주특별자치도교육청 
690704.0,제주 제주시 건입동  제주해양관리단 
690705.0,제주 제주시 건입동  제주해양경찰서 
690706.0,제주 제주시 노형동  제주고등학교 
690707.0,제주 제주시 노형동  제주제일고등학교 
690708.0,제주 제주시 노형동  제주한라대학 
690709.0,제주 제주시 노형동  현대해상화재보험빌딩 
690710.0,제주 제주시 삼도1동  농협중앙회제주지역본부 
690711.0,제주 제주시 삼도1동  한라일보사 
690712.0,제주 제주시 도두1동  제민일보사 
690713.0,제주 제주시 연동  제주일보사 
690714.0,제주 제주시 영평동  제주산업정보대학 
690715.0,제주 제주시 삼도1동  한국병원 
690716.0,제주 제주시 삼도2동  제주대학교병원 
690717.0,제주 제주시 연동  건설회관 
690718.0,제주 제주시 도남동  국민연금공단제주지사 
690719.0,제주 제주시 연동  동아생명빌딩 
690720.0,제주 제주시 연동  로얄쇼핑 
690721.0,제주 제주시 연동  삼성화재빌딩 
690722.0,제주 제주시 연동  신성오피스텔 
690723.0,제주 제주시 연동  제주그랜드호텔 
690724.0,제주 제주시 연동  크라운프라자호텔 
690725.0,제주 제주시 연동  현대오피스텔 
690726.0,제주 제주시 연동  현대자동차제주영업소 
690727.0,제주 제주시 용담2동  제주국제공항 
690728.0,제주 제주시 이도1동  대한항공빌딩 
690729.0,제주 제주시 이도1동  제주상록회관 
690730.0,제주 제주시 이도1동  KT제주사업단 
690731.0,제주 제주시 이도2동  제주경찰서 
690732.0,제주 제주시 이도2동  제주도중소기업종합지원센터 
690733.0,제주 제주시 이도2동  제주세무서 
690734.0,제주 제주시 일도2동  중앙병원 
690735.0,제주 제주시 봉개동  한화리조트 
690736.0,제주 제주시 삼도2동  라마다프라자호텔 
690737.0,제주 제주시 연동  한국전력공사제주지사 
690738.0,제주 제주시 연동  MBC제주문화방송 
690739.0,제주 제주시 연동  KBS제주방송총국 
690740.0,제주 제주시 오라3동  JIBS제주방송 
690741.0,제주 제주시 이도2동  한마음병원 
690742.0,제주 제주시 노형동  정든마을1단지아파트 
690743.0,제주 제주시 노형동  정든마을3단지아파트 
690744.0,제주 제주시 노형동  노형뜨란채아파트 
690750.0,제주 제주시 오등동  제주교도소 
690751.0,제주 제주시 이도2동  제주지방검찰청 
690755.0,제주 제주시 도남동  정부제주지방합동청사 
690756.0,제주 제주시 아라1동  제주대학교 
690760.0,제주 제주시 노형동  부영아파트 
690762.0,제주 제주시 노형동  현대텔콘 
690764.0,제주 제주시 연동  대림아파트 101∼206동
690765.0,제주 제주시 연동  제주특별자치도지방경찰청 
690766.0,제주 제주시 연동  한라병원 
690769.0,제주 제주시 화북1동  주공아파트 
690770.0,제주 제주시 이도1동  교보빌딩 
690771.0,제주 제주시 건입동  현대아파트 
690772.0,제주 제주시 노형동  으뜸마을아파트 
690773.0,제주 제주시 아라1동  주공아파트 
690774.0,제주 제주시 연동  제원아파트 
690775.0,제주 제주시 외도1동  부영아파트 
690776.0,제주 제주시 이도2동  주공아파트 101∼310동
690777.0,제주 제주시 일도2동  신천지아파트 
690778.0,제주 제주시 일도2동  우성아파트 
690779.0,제주 제주시 일도2동  대유대림아파트 
690780.0,제주 제주시 일도1동  중앙지하상가 
690781.0,제주 제주시 화북1동  제주교육대학교 
690782.0,제주 제주시 건입동  국립제주박물관 
690783.0,제주 제주시 삼도2동  중앙지하상가 
690784.0,제주 제주시 이도1동  중앙지하상가 
690789.0,제주 제주시 노형동  도로교통공단제주특별자치도지부 
690790.0,제주 제주시 도남동  제주체신청 
690800.0,제주 제주시 건입동1∼886
690801.0,제주 제주시 건입동1050∼1448
690802.0,제주 제주시 노형동1∼1019
690803.0,제주 제주시 노형동1020∼1280
690804.0,제주 제주시 노형동1281∼2231
690805.0,제주 제주시 노형동2601∼4000
690806.0,제주 제주시 도남동1∼51
690807.0,제주 제주시 도남동52∼325
690808.0,제주 제주시 삼도2동1∼56
690809.0,제주 제주시 삼도2동1227∼1241
690810.0,제주 제주시 삼도1동280∼319
690811.0,제주 제주시 삼도1동498∼502
690812.0,제주 제주시 삼도1동503∼534
690813.0,제주 제주시 연동1∼271
690814.0,제주 제주시 연동272∼294
690815.0,제주 제주시 연동306∼521
690816.0,제주 제주시 연동522∼1110
690817.0,제주 제주시 연동1111∼1905
690818.0,제주 제주시 연동1906∼2515
690819.0,제주 제주시 용담1동1∼235
690820.0,제주 제주시 용담1동236∼253
690821.0,제주 제주시 용담2동356∼500
690822.0,제주 제주시 용담2동1668∼1999
690823.0,제주 제주시 용담2동1646∼1667
690824.0,제주 제주시 이도2동1∼442
690825.0,제주 제주시 이도2동1030∼1084
690826.0,제주 제주시 이도2동700∼1029
690827.0,제주 제주시 이도2동1085∼1238
690828.0,제주 제주시 이도1동1239∼1319
690829.0,제주 제주시 이도1동1320∼1599
690830.0,제주 제주시 일도2동1∼53
690831.0,제주 제주시 일도2동54∼129
690832.0,제주 제주시 일도2동130∼160
690833.0,제주 제주시 일도2동161∼320
690834.0,제주 제주시 일도2동852∼1054
690835.0,제주 제주시 일도1동1055∼1070
690836.0,제주 제주시 일도1동1071∼1084
690837.0,제주 제주시 화북1동1∼14
690838.0,제주 제주시 화북1동1074∼1599
690839.0,제주 제주시 화북1동1600∼2000
690840.0,제주 제주시 노형동2232∼2573
690841.0,제주 제주시 노형동2574∼2585
690842.0,제주 제주시 노형동2586∼2600
690846.0,제주 제주시 삼도1동535∼537
690850.0,제주 제주시 삼도2동271∼304
695000.0,제주도 제주시
695750.0,제주 북제주군 애월읍 아세아방송국제주본부
695751.0,제주 북제주군 애월읍 제주관광대학
695752.0,제주 북제주군 애월읍 제주영송학교
695753.0,제주 북제주군 애월읍 한길정보산업학교
695754.0,제주 북제주군 애월읍 한국마사회제주경마본부
695791.0,제주 제주시 애월읍 광령1리 제주관광대학 
695792.0,제주 제주시 애월읍 광령1리 제주영송학교 
695793.0,제주 제주시 애월읍 소길리 한길정보산업학교 
695794.0,제주 제주시 애월읍 유수암리 한국마사회제주경마본부 
695795.0,제주 제주시 애월읍 하귀2리 제주극동방송 
695800.0,제주 북제주군 구좌읍
695801.0,제주 북제주군 구좌읍 동복리
695802.0,제주 북제주군 구좌읍 한동리
695803.0,제주 북제주군 구좌읍 하도리
695804.0,제주 북제주군 구좌읍 평대리
695805.0,제주 북제주군 구좌읍 행원리
695810.0,제주 북제주군 조천읍
695811.0,제주 북제주군 조천읍 와흘리
695812.0,제주 북제주군 조천읍 와산리
695813.0,제주 북제주군 조천읍 조천리
695814.0,제주 북제주군 조천읍 함덕리
695820.0,제주 북제주군 우도면
695830.0,제주 북제주군 한림읍
695831.0,제주 북제주군 한림읍 상대리
695832.0,제주 북제주군 한림읍 협재리
695833.0,제주 북제주군 한림읍 상명리
695834.0,제주 북제주군 한림읍 한수리
695835.0,제주 북제주군 한림읍 한림2리
695840.0,제주 북제주군 한경면
695841.0,제주 북제주군 한경면 고산리
695842.0,제주 북제주군 한경면 판포리
695843.0,제주 북제주군 한경면 한원리
695844.0,제주 북제주군 한경면 청수리
695850.0,제주 북제주군 추자면
695851.0,제주 북제주군 추자면 영흥리
695852.0,제주 북제주군 추자면 예초리
695900.0,제주 제주시 애월읍
695901.0,제주 제주시 애월읍 고내리
695902.0,제주 제주시 애월읍 고성리
695903.0,제주 제주시 애월읍 곽지리
695904.0,제주 제주시 애월읍 광령리
695905.0,제주 제주시 애월읍 구엄리
695906.0,제주 제주시 애월읍 납읍리
695907.0,제주 제주시 애월읍 봉성리
695908.0,제주 제주시 애월읍 상가리
695909.0,제주 제주시 애월읍 상귀리
695911.0,제주 제주시 애월읍 소길리
695912.0,제주 제주시 애월읍 신엄리
695913.0,제주 제주시 애월읍 애월리
695914.0,제주 제주시 애월읍 어음리
695915.0,제주 제주시 애월읍 용흥리
695916.0,제주 제주시 애월읍 유수암리
695917.0,제주 제주시 애월읍 장전리
695918.0,제주 제주시 애월읍 하귀리
695920.0,제주 제주시 한림읍
695921.0,제주 제주시 한림읍 강구리
695922.0,제주 제주시 한림읍 귀덕리
695923.0,제주 제주시 한림읍 금능리
695924.0,제주 제주시 한림읍 금악리
695925.0,제주 제주시 한림읍 대림리
695926.0,제주 제주시 한림읍 동명리
695927.0,제주 제주시 한림읍 명월리
695928.0,제주 제주시 한림읍 수원리
695929.0,제주 제주시 한림읍 옹포리
695931.0,제주 제주시 한림읍 월령리
695932.0,제주 제주시 한림읍 한림리
695933.0,제주 제주시 한림읍 한수리
695934.0,제주 제주시 한림읍 협재리
695940.0,제주 제주시 한경면
695941.0,제주 제주시 한경면 고산리
695942.0,제주 제주시 한경면 금등리
695943.0,제주 제주시 한경면 산양리
695944.0,제주 제주시 한경면 신창리
695945.0,제주 제주시 한경면 용당리
695946.0,제주 제주시 한경면 용수리
695947.0,제주 제주시 한경면 저지리
695948.0,제주 제주시 한경면 조수리
695949.0,제주 제주시 한경면 청수리
695950.0,제주 제주시 추자면
695951.0,제주 제주시 추자면 대서리
695952.0,제주 제주시 추자면 묵리
695960.0,제주 제주시 조천읍
695961.0,제주 제주시 조천읍 교래리
695962.0,제주 제주시 조천읍 대흘리
695963.0,제주 제주시 조천읍 신촌리
695964.0,제주 제주시 조천읍 신흥리
695965.0,제주 제주시 조천읍 함덕리
695966.0,제주 제주시 조천읍 북촌리
695970.0,제주 제주시 구좌읍
695971.0,제주 제주시 구좌읍 김녕리
695972.0,제주 제주시 구좌읍 동복리
695973.0,제주 제주시 구좌읍 상도리
695974.0,제주 제주시 구좌읍 송당리
695975.0,제주 제주시 구좌읍 월정리
695976.0,제주 제주시 구좌읍 종달리
695980.0,제주 제주시 우도면
697000.0,제주도 서귀포시
697010.0,제주 서귀포시 서귀동
697011.0,제주 서귀포시 중앙동
697012.0,제주 서귀포시 천지동
697013.0,제주 서귀포시 송산동
697014.0,제주 서귀포시 정방동
697020.0,제주 서귀포시 보목동
697030.0,제주 서귀포시 하효동
697040.0,제주 서귀포시 신효동
697050.0,제주 서귀포시 상효동
697060.0,제주 서귀포시 토평동
697070.0,제주 서귀포시 동홍동
697080.0,제주 서귀포시 서홍동
697090.0,제주 서귀포시 호근동
697100.0,제주 서귀포시 서호동
697110.0,제주 서귀포시 법환동
697120.0,제주 서귀포시 중문동
697130.0,제주 서귀포시 색달동
697301.0,제주 서귀포시 상예동
697310.0,제주 서귀포시 하예동
697320.0,제주 서귀포시 대포동
697330.0,제주 서귀포시 회수동
697340.0,제주 서귀포시 하원동
697350.0,제주 서귀포시 도순동
697360.0,제주 서귀포시 월평동
697370.0,제주 서귀포시 강정동
697380.0,제주 서귀포시 영남동
697390.0,제주 서귀포시 용흥동
697600.0,제주 서귀포시 서귀포우체국사서함
697700.0,제주 서귀포시 동홍동  주공5단지아파트 
697701.0,제주 서귀포시 서홍동  서귀포시청 
697702.0,제주 서귀포시 서홍동 남제주군청
697703.0,제주 서귀포시 하원동  탐라대학교 
697704.0,제주 서귀포시 동홍동  주공아파트 101∼206동
697705.0,제주 서귀포시 동홍동  주공아파트 301∼409동
697800.0,제주 서귀포시 강정동1∼99
697801.0,제주 서귀포시 강정동100∼199
697802.0,제주 서귀포시 동홍동1∼118
697803.0,제주 서귀포시 동홍동119∼469
697804.0,제주 서귀포시 동홍동1001∼3000
697805.0,제주 서귀포시 법환동1∼699
697806.0,제주 서귀포시 법환동700∼799
697807.0,제주 서귀포시 색달동1∼2560
697808.0,제주 서귀포시 색달동2561∼3040
697809.0,제주 서귀포시 서귀동1∼56
697810.0,제주 서귀포시 서귀동333∼599
697811.0,제주 서귀포시 서귀동250∼293
697812.0,제주 서귀포시 서귀동294∼332
697813.0,제주 서귀포시 서호동1∼1100
697814.0,제주 서귀포시 서호동1101∼1500
697815.0,제주 서귀포시 서홍동1∼476
697816.0,제주 서귀포시 서홍동477∼1182
697817.0,제주 서귀포시 토평동1∼2699
697818.0,제주 서귀포시 토평동2700∼3266
697819.0,제주 서귀포시 중문동산1∼100
697820.0,제주 서귀포시 색달동산1∼100
697821.0,제주 서귀포시 상효동산1∼100
697822.0,제주 서귀포시 토평동산1∼100
697823.0,제주 서귀포시 회수동산1∼100
697824.0,제주 서귀포시 하원동산1∼100
697825.0,제주 서귀포시 대포동산1∼100
699000.0,제주도 서귀포시
699701.0,제주 서귀포시 안덕면 광평리 나인브릿지 
699800.0,제주 남제주군 남원읍
699801.0,제주 남제주군 남원읍 남원2리
699802.0,제주 남제주군 남원읍 한남리
699803.0,제주 남제주군 남원읍 하례리
699804.0,제주 남제주군 남원읍 위미3리
699805.0,제주 남제주군 남원읍 태흥3리
699810.0,제주 남제주군 표선면
699811.0,제주 남제주군 표선면 토산리
699812.0,제주 남제주군 표선면 하천리
699813.0,제주 남제주군 표선면 세화3리
699814.0,제주 남제주군 표선면 표선리
699820.0,제주 남제주군 안덕면
699821.0,제주 남제주군 안덕면 창천리
699822.0,제주 남제주군 안덕면 서광서리
699823.0,제주 남제주군 안덕면 화순리
699830.0,제주 남제주군 대정읍
699831.0,제주 남제주군 대정읍 인성리
699832.0,제주 남제주군 대정읍 일과리
699833.0,제주 남제주군 대정읍 신도리
699834.0,제주 남제주군 대정읍 상모리
699835.0,제주 남제주군 대정읍 하모리
699900.0,제주 서귀포시 성산읍
699901.0,제주 서귀포시 성산읍 고성리
699902.0,제주 서귀포시 성산읍 수산리
699903.0,제주 서귀포시 성산읍 성산리
699904.0,제주 서귀포시 성산읍 신산리
699905.0,제주 서귀포시 성산읍 난산리
699910.0,제주 서귀포시 표선면
699911.0,제주 서귀포시 표선면 가시리
699912.0,제주 서귀포시 표선면 성읍리
699913.0,제주 서귀포시 표선면 세화리
699914.0,제주 서귀포시 표선면 표선리  1∼999
699915.0,제주 서귀포시 표선면 표선리  1000∼5000
699920.0,제주 서귀포시 안덕면
699921.0,제주 서귀포시 안덕면 감산리
699922.0,제주 서귀포시 안덕면 덕수리
699923.0,제주 서귀포시 안덕면 동광리
699930.0,제주 서귀포시 대정읍
699931.0,제주 서귀포시 대정읍 구억리
699932.0,제주 서귀포시 대정읍 동일리
699933.0,제주 서귀포시 대정읍 무릉리
699934.0,제주 서귀포시 대정읍 상모리
699935.0,제주 서귀포시 대정읍 하모리
699936.0,제주 서귀포시 대정읍 가파리  1∼579
699937.0,제주 서귀포시 대정읍 가파리  580∼1000
699940.0,제주 서귀포시 남원읍
699941.0,제주 서귀포시 남원읍 남원리
699942.0,제주 서귀포시 남원읍 수망리
699943.0,제주 서귀포시 남원읍 신례리
699944.0,제주 서귀포시 남원읍 위미리
699945.0,제주 서귀포시 남원읍 태흥리
712000.0,경상북도 경산시
712010.0,경북 경산시 서상동
712020.0,경북 경산시 삼북동
712030.0,경북 경산시 삼남동
712040.0,경북 경산시 신교동
712050.0,경북 경산시 사정동
712060.0,경북 경산시 중방동
712070.0,경북 경산시 상방동
712080.0,경북 경산시 옥곡동
712090.0,경북 경산시 옥산동
712100.0,경북 경산시 백천동
712110.0,경북 경산시 정평동
712120.0,경북 경산시 계양동
712130.0,경북 경산시 대평동
712140.0,경북 경산시 대정동
712150.0,경북 경산시 임당동
712160.0,경북 경산시 대동
712170.0,경북 경산시 남방동
